ESO Programmes used in Labelled Dataset
0100.A-9006(A)
0100.A-9022(A)
0100.C-0414(A)
0100.C-0414(B)
0100.C-0487(A)
0100.C-0836(A)
0100.D-0444(A)
0101.A-9012(A)
0101.C-0232(A)
0102.C-0338(B)
0102.C-0338(C)
0102.C-0525(A)
0102.C-0584(A)
0102.D-0119(A)
0103.C-0206(A)
0103.C-0548(A)
0103.D-0445(A)
0104.C-0090(A)
0104.C-0090(B)
072.A-9006(A)
072.C-0033(A)
072.C-0374(B)
072.C-0393(A)
072.C-0488(E)
072.C-0513(B)
072.D-0107(A)
073.C-0528(A)
073.D-0578(A)
074.A-9002(A)
074.B-0455(A)
074.C-0012(A)
074.C-0012(B)
074.C-0135(A)
074.D-0670(A)
075.C-0202(A)
076.C-0878(A)
076.C-0878(B)
077.C-0364(E)
077.C-0530(A)
078.C-0833(A)
079.A-9007(A)
079.C-0463(A)
079.C-0681(A)
080.D-0347(A)
080.D-0408(A)
080.D-2002(A)
081.C-0388(A)
081.C-0842(C)
082.C-0212(A)
082.C-0212(B)
082.C-0312(A)
085.C-0063(A)
086.A-9014(A)
086.C-0145(A)
087.A-9014(A)
087.C-0012(B)
088.A-9007(A)
088.A-9008(A)
088.A-9029(A)
088.C-0011(A)
088.C-0503(A)
088.C-0892(A)
088.D-0080(A)
088.D-0080(B)
089.A-9007(A)
089.A-9013(A)
089.C-0415(B)
089.C-0440(A)
089.C-0524(B)
089.D-0097(A)
089.D-0097(B)
090.A-9013(A)
090.C-0345(A)
090.C-0345(B)
090.D-0061(B)
091.C-0853(A)
091.C-0936(A)
091.D-0145(A)
092.A-9002(A)
092.A-9007(A)
092.A-9008(A)
092.C-0579(A)
093.C-0062(A)
093.C-0919(A)
094.A-9012(A)
094.C-0901(A)
095.A-9029(C)
095.C-0040(A)
096.C-0053(A)
096.C-0499(A)
097.C-0021(A)
097.C-0090(A)
098.C-0269(A)
098.C-0269(B)
099.A-9005(A)
099.A-9009(A)
106.215E.001
106.215E.002
106.21DB.001
1102.C-0923(A)
183.C-0972(A)
183.D-0729(B)
188.C-0265(A)
188.C-0265(B)
188.C-0265(C)
188.C-0265(E)
188.C-0265(F)
188.C-0265(G)
188.C-0265(H)
188.C-0265(I)
188.C-0265(J)
188.C-0265(K)
188.C-0265(L)
188.C-0265(M)
188.C-0265(N)
188.C-0265(O)
188.C-0265(P)
188.C-0265(Q)
188.C-0265(R)
190.C-0027(A)
192.C-0852(A)
192.C-0852(G)
192.C-0852(M)
196.C-0042(A)
196.C-0042(E)
196.C-1006(A)
198.C-0836(A)
60.A-9036(A)
60.A-9700(A)
60.A-9700(G)
60.A-9709(G)
